,investor,company,invest_date
30,/organization/egan-managed-capital,/organization/calpurnia-corporation,2006-01-17
47,/organization/ws-investments,/organization/fidelis-security-systems,2005-05-16
125,/organization/research-triangle-ventures,/organization/respirics,2005-09-27
149,/organization/j-hunt-holdings,/organization/licketyship,2005-06-13
161,/organization/wellcome-trust,/organization/amplimmune,2006-01-01
172,/organization/axis-participaciones-empresariales,/organization/bionostra,2005-10-14
225,/organization/hummer-winblad-venture-partners,/organization/cenzic,2005-07-11
237,/organization/still-river-funds,/organization/xelor-software,2005-09-14
242,/organization/mayfield-fund,/organization/packethop,2005-08-08
244,/organization/abingworth-management,/organization/lorantis-ltd,2005-10-19
250,/person/bob-pasker,/organization/terracota,2006-02-27
277,/organization/sternhill-partners,/organization/navini-networks,2005-08-10
291,/organization/longstreet-partners,/organization/videonext,2005-12-02
399,/organization/enterprise-partners,/organization/preventsys,2005-09-12
418,/organization/brocade-communications-systems,/organization/tacit-networks,2005-05-05
443,/person/martin-varsavsky,/organization/plazes,2006-01-01
452,/organization/eastward-capital-partners,/organization/axentis-software,2006-01-30
470,/person/nick-zaharias,/organization/cakefinancial,2006-01-01
484,/organization/comotion-venture-capital,/organization/fios,2005-08-22
488,/organization/mangrove-capital-partners,/organization/securewave,2005-02-03
494,/organization/diamondhead-ventures,/organization/reactivity,2006-02-13
506,/organization/pritzker-group-venture-capital,/organization/newriver,2006-01-03
509,/organization/split-rock-partners,/organization/vendavo,2005-09-07
557,/organization/integral-capital-partners,/organization/visiblepath,2006-03-01
567,/person/hadi-partovi,/organization/flixster,2006-02-01
597,/organization/freshtracks-capital,/organization/vermont-teddy-bear,2005-10-01
600,/organization/advanced-technology-ventures,/organization/nominum,2005-03-22
602,/organization/wtp-capital,/organization/coderyte,2006-03-15
613,/person/ron-conway,/organization/kaboodle,2005-03-01
618,/organization/meritech-capital-partners,/organization/movaz-networks,2006-01-26
622,/organization/samsung-ventures,/organization/gct-semiconductor,2005-11-01
671,/organization/shea-ventures,/organization/metasolv,2005-05-26
688,/organization/institutional-venture-partners,/organization/mysql,2006-02-01
693,/organization/trellis-partners,/organization/genband,2005-03-01
717,/organization/star-ventures,/organization/genband,2005-03-01
730,/person/bob-pittman,/organization/ilike,2006-01-01
793,/organization/silicon-valley-bank,/organization/vhayu-technologies,2005-03-17
815,/organization/mayfield-fund,/organization/pingco-com,2006-02-08
847,/organization/delta-partners,/organization/lightstorm-networks,2006-02-12
886,/organization/quilvest-ventures,/organization/frontier-silicon,2005-02-28
923,/organization/minor-ventures,/organization/opendns,2005-11-01
970,/organization/bdc-venture-capital,/organization/avokia,2006-01-23
1036,/organization/new-atlantic-ventures,/organization/calpurnia-corporation,2006-01-17
1055,/organization/lothian-partners,/organization/bioaxone-therapeutic,2005-05-20
1074,/organization/capital-partners,/organization/irex-technologies,2005-12-20
1114,/organization/apax-partners,/organization/preventsys,2005-09-12
1147,/organization/scottish-equity-partners,/organization/empower-interactive-group,2006-03-18
1153,/organization/avlar-bioventures,/organization/nxvision,2006-01-01
1170,/organization/sofinnova-partners,/organization/sefas-innovation,2005-05-26
1189,/organization/rre-ventures,/organization/frictionless-commerce,2005-02-07
1290,/organization/new-enterprise-associates,/organization/globallogic,2006-03-30
1291,/organization/summit-partners,/organization/tivoli-audio,2005-05-04
1292,/organization/skylon-advisors,/organization/tropic-networks,2005-05-25
1298,/organization/the-challenge-funds,/organization/coppergate-communications,2005-11-22
1353,/organization/adams-street-partners,/organization/mpex-pharmaceuticals,2005-08-09
1410,/organization/canopy-group,/organization/cogito,2005-02-24
1441,/organization/firelake-capital-management,/organization/pionetics,2005-02-10
1494,/organization/columbia-partners-private-capital,/organization/traffic-com,2005-09-07
1522,/organization/iris-capital,/organization/let-it-wave,2006-02-09
1550,/organization/quester-vct,/organization/celoxica,2005-10-24
1591,/organization/apex-venture-partners,/organization/ageia-technologies,2005-10-03
1672,/organization/bv-cornerstone-ventures,/organization/silver-creek-systems,2005-08-01
1718,/organization/sequoia-capital,/organization/cafepress,2005-02-01
1746,/organization/goldman-sachs,/organization/alphion,2005-09-01
1766,/organization/velocity-interactive-group-2,/organization/packethop,2005-08-08
1786,/organization/motorola-solutions-venture-capital,/organization/apertio,2006-02-06
1831,/organization/sv-angel,/organization/blip,2006-03-01
1840,/organization/hambrecht-quist-capital-management,/organization/raven-biotechnologies,2005-10-12
1853,/organization/aquiti-gestion-aquitaine-cration-investissement,/organization/asp64,2005-07-01
1854,/organization/votum-capital,/organization/intechra-holdings,2005-08-29
1873,/organization/njtc-venture-fund,/organization/gaia-power-technologies,2005-10-24
1875,/organization/mitsui,/organization/rf-code,2005-06-21
1881,/organization/benchmark,/organization/mirage-innovations,2005-09-22
1977,/organization/summit-partners,/organization/rapt,2006-01-24
2006,/organization/centrecourt-asset-management,/organization/bravosolution,2005-08-16
2048,/organization/evermore-investments,/organization/tier-1-performance,2005-11-11
2054,/organization/mmv-financial,/organization/nakina-systems,2005-04-19
