,investor,company,invest_date
488,/organization/mangrove-capital-partners,/organization/securewave,2005-02-03
600,/organization/advanced-technology-ventures,/organization/nominum,2005-03-22
613,/person/ron-conway,/organization/kaboodle,2005-03-01
693,/organization/trellis-partners,/organization/genband,2005-03-01
717,/organization/star-ventures,/organization/genband,2005-03-01
793,/organization/silicon-valley-bank,/organization/vhayu-technologies,2005-03-17
886,/organization/quilvest-ventures,/organization/frontier-silicon,2005-02-28
1189,/organization/rre-ventures,/organization/frictionless-commerce,2005-02-07
1410,/organization/canopy-group,/organization/cogito,2005-02-24
1441,/organization/firelake-capital-management,/organization/pionetics,2005-02-10
1718,/organization/sequoia-capital,/organization/cafepress,2005-02-01
2689,/organization/ignition-partners,/organization/rlx-technologies,2005-03-15
2708,/organization/foundation-capital,/organization/codefast,2005-03-15
2797,/organization/austin-ventures,/organization/rlx-technologies,2005-03-15
2939,/organization/springbank-techventures,/organization/gotacopy,2005-02-19
2964,/organization/m-c-partners,/organization/secure-media-solutions,2005-03-15
3223,/organization/infinity-equity,/organization/celletra,2005-03-18
3899,/organization/bankinvest,/organization/borean-pharma,2005-03-23
3974,/organization/pfizer-venture-investments,/organization/coley-pharmaceutical-group,2005-03-16
4370,/organization/general-motors-investment-management,/organization/agility-communications,2005-03-09
4888,/organization/portage-capital,/organization/medisyn-technologies,2005-02-17
5116,/person/randy-glein,/organization/smartsignal,2005-03-24
5288,/organization/liberty-partners,/organization/padcom,2005-03-01
5543,/organization/charles-river-ventures,/organization/secure-software,2005-02-10
5576,/organization/horizon-ventures,/organization/alignent-software,2005-03-18
6370,/organization/maverick-capital,/organization/perlegen-sciences,2005-02-28
6821,/organization/h-i-g-ventures,/organization/lvl7-systems,2005-02-10
7145,/organization/vsp-capital,/organization/encentuate,2005-03-22
7375,/organization/the-aurora-funds,/organization/nextreme,2005-03-04
7543,/organization/lothian-partners,/organization/microbridge-technologies-canada,2005-02-11
7814,/organization/dawntreader-ventures,/organization/harbour-networks-holdings,2005-03-03
7965,/organization/gabriel-venture-partners,/organization/encentuate,2005-03-22
8337,/organization/singapore-bio-innovations,/organization/five-prime-therapeutics,2005-02-08
8413,/organization/star-ventures,/organization/followap,2005-02-22
9250,/organization/tvm-capital,/organization/aventeon,2005-02-01
9614,/organization/diamond-capital-company,/organization/five-prime-therapeutics,2005-02-08
9828,/organization/redpoint-ventures,/organization/telasic-communications,2005-03-22
10144,/organization/koor-corporate-venture-capital,/organization/followap,2005-02-22
10231,/organization/siemens-venture-capital,/organization/vpisystems,2005-03-01
10269,/organization/palomar-ventures,/organization/gamma-enterprise-technologies,2005-02-01
10349,/organization/partech-international,/organization/exfo,2005-03-29
10394,/organization/sevin-rosen-funds,/organization/neoscale-systems,2005-03-16
11011,/person/debi-coleman,/organization/reply-com,2005-03-25
11060,/organization/commonwealth-capital-ventures,/organization/accurev,2005-03-07
11283,/organization/cape-securities,/organization/perlegen-sciences,2005-02-28
11368,/organization/corriente-biotechnology-partners,/organization/fibrogen,2005-02-16
11435,/organization/quester-capital,/organization/critical-pharmaceuticals,2005-01-31
11599,/organization/bay-partners,/organization/wherenet,2005-01-31
11834,/organization/mobius-venture-capital,/organization/loyalty-lab,2005-03-22
12151,/organization/greylock,/organization/t-networks,2005-02-28
12751,/organization/advent-international,/organization/gfg-group,2005-02-08
12781,/organization/telus-ventures,/organization/digit-wireless,2005-03-14
13273,/organization/the-catalyst-group,/organization/datacert,2005-03-01
13525,/organization/bdc-venture-capital,/organization/colubris,2005-03-08
13855,/organization/sano-ventures,/organization/perlegen-sciences,2005-02-28
14337,/organization/invesco-perpetual,/organization/wherenet,2005-01-31
14832,/organization/lightspeed-venture-partners,/organization/valchemy,2005-03-07
14857,/organization/crosslink-capital,/organization/revera,2005-03-25
15431,/organization/meritech-capital-partners,/organization/noosh,2005-03-31
15606,/organization/jafco-asia,/organization/arkmicro,2005-03-01
15625,/organization/summit-partners,/organization/actix,2005-03-02
16062,/organization/vision-capital,/organization/sequans-communications,2005-02-22
