,investor,company,invest_date
50431,/organization/gbs-ventures,/organization/opal-therapeutics,2005-10-31
55387,/organization/trident-capital,/organization/continuent,2005-10-31
92398,/organization/alloy-ventures,/organization/opal-therapeutics,2005-10-31
82778,/organization/nordic-venture-partners,/organization/continuent,2005-10-31
95254,/organization/uniseed-pty,/organization/opal-therapeutics,2005-10-31
88138,/organization/inovia-capital,/organization/mimetogen-pharmaceuticals,2005-10-31
26843,/organization/ledstiernan,/organization/continuent,2005-10-31
38391,/organization/summit-partners,/organization/safeboot,2005-10-31
51998,/organization/alta-partners,/organization/opal-therapeutics,2005-10-31
94591,/organization/sandler-capital,/organization/local-matters,2005-11-01
37547,/organization/mayfield-fund,/organization/akimbi-systems,2005-11-01
28800,/organization/milestone-venture-partners,/organization/genomequest,2005-11-01
74567,/organization/noro-moseley-partners,/organization/privaris,2005-11-01
72762,/organization/idg-capital-partners,/organization/blogcn,2005-11-01
14053,/organization/gabriel-venture-partners,/organization/testquest,2005-11-01
28799,/organization/bokwang-investment,/organization/gct-semiconductor,2005-11-01
58437,/organization/needham-capital-partners,/organization/testquest,2005-11-01
69252,/person/anand-rajaraman,/organization/aster-data-systems,2005-11-01
57535,/organization/pequot-capital,/organization/gct-semiconductor,2005-11-01
13594,/organization/inter-atlantic-group,/organization/planet-payment,2005-11-01
84224,/organization/ggv-capital,/organization/blogcn,2005-11-01
15297,/organization/partech-international,/organization/akimbi-systems,2005-11-01
43558,/organization/octopus-ventures,/organization/the-kendal-group,2005-11-01
3944,/organization/novacap-investments,/organization/tenrox,2005-11-01
67740,/organization/mobius-venture-capital,/organization/judysbook,2005-11-01
17276,/organization/at-ventures,/organization/gct-semiconductor,2005-11-01
11499,/organization/river-cities-capital,/organization/privaris,2005-11-01
10053,/organization/redshift-ventures,/organization/privaris,2005-11-01
70830,/organization/novak-biddle-venture-partners,/organization/shock-treatment-management,2005-11-01
22816,/organization/kgi-partners,/organization/gct-semiconductor,2005-11-01
622,/organization/samsung-ventures,/organization/gct-semiconductor,2005-11-01
13310,/person/ron-conway,/organization/aster-data-systems,2005-11-01
32040,/organization/norwest-venture-partners,/organization/testquest,2005-11-01
98646,/organization/inter-atlantic-group,/organization/homeowners-of-america-holding,2005-11-01
18162,/organization/growth-works,/organization/xkoto,2005-11-01
58052,/organization/wellington-partners,/organization/xing,2005-11-01
100320,/organization/sv-angel,/organization/aster-data-systems,2005-11-01
20872,/organization/baekeland-funds,/organization/memobead-technologies,2005-11-01
13329,/organization/aol,/organization/brightcove,2005-11-01
79787,/organization/harbert-venture-partners,/organization/privaris,2005-11-01
102317,/organization/formative-ventures,/organization/smalltown,2005-11-01
26652,/organization/eplanet-ventures,/organization/blogcn,2005-11-01
48254,/organization/nexus-investment,/organization/gct-semiconductor,2005-11-01
68769,/organization/shenzhen-capital-group,/organization/honglian-communication-networks-systems-co-ltd,2005-11-01
32729,/organization/abs-ventures,/organization/vibrantmedia,2005-11-01
5437,/organization/hummer-winblad-venture-partners,/organization/infreeda,2005-11-01
23021,/organization/sequoia-capital,/organization/zappos,2005-11-01
99649,/organization/east-gate-capital-management,/organization/gct-semiconductor,2005-11-01
923,/organization/minor-ventures,/organization/opendns,2005-11-01
19519,/organization/new-mexico-community-capital,/organization/trutouch-technologies,2005-11-01
99276,/person/fabrice-grinda,/organization/phanfare,2005-11-01
67824,/organization/plough-penny-partners,/organization/critical-media,2005-11-01
23196,/organization/hummer-winblad-venture-partners,/organization/akimbi-systems,2005-11-01
87264,/organization/cross-atlantic-capital-partners,/organization/genomequest,2005-11-01
58759,/organization/rho-capital-ventures,/organization/sensors-for-medicine-and-science,2005-11-03
91016,/organization/oxford-capital-partners,/organization/scl,2005-11-03
23741,/organization/consensus-business-group,/organization/scl,2005-11-03
63301,/organization/ttv-capital,/organization/peppercoin,2005-11-04
103357,/organization/elm-ridge-capital-management,/organization/luminetx,2005-11-04
88121,/organization/ggv-capital,/organization/guava-technologies,2005-11-04
