,investor,company,invest_date
86119,/organization/poalim-ventures,/organization/negevtech,2006-04-30
101293,/organization/wellington-partners,/organization/negevtech,2006-04-30
101299,/organization/outlook-ventures,/organization/reconnex,2006-04-30
92841,/organization/lehman-brothers,/organization/negevtech,2006-04-30
100286,/organization/norwest-venture-partners,/organization/reconnex,2006-04-30
73036,/organization/intel-capital,/organization/negevtech,2006-04-30
67168,/organization/levensohn-venture-partners,/organization/reconnex,2006-04-30
100832,/organization/star-ventures,/organization/negevtech,2006-04-30
7986,/organization/pitango-venture-capital,/organization/negevtech,2006-04-30
31862,/organization/august-capital,/organization/reconnex,2006-04-30
23429,/organization/genesis-partners,/organization/negevtech,2006-04-30
55760,/organization/valleyvc,/organization/powerset,2006-05-01
30947,/organization/mayfield-fund,/organization/aibo,2006-05-01
48025,/person/dave-goldberg,/organization/qloud,2006-05-01
3183,/organization/revolution,/organization/qloud,2006-05-01
20785,/person/dharmesh-shah,/organization/hubspot,2006-05-01
49651,/organization/benchmark,/organization/bebo,2006-05-01
92741,/organization/torteval-investments,/organization/cavendish-kinetics,2006-05-01
37781,/organization/draper-fisher-jurvetson,/organization/luminus-devices,2006-05-01
54580,/organization/commercenet,/organization/powerset,2006-05-01
46052,/organization/sv-angel,/organization/rockyou,2006-05-01
20140,/organization/nauta-capital,/organization/prithvi-catalytic-inc,2006-05-01
103152,/organization/jumpstartinc,/organization/synapse-biomedical,2006-05-01
53071,/organization/comventures,/organization/filmloop,2006-05-01
1704,/organization/sv-angel,/organization/vitrue,2006-05-01
46336,/organization/globespan-capital-partners,/organization/filmloop,2006-05-01
36991,/organization/hearst-ventures,/organization/sphere,2006-05-01
85685,/organization/sig-china,/organization/51-com,2006-05-01
62534,/organization/rose-tech-ventures,/organization/ugobe,2006-05-01
44608,/organization/advantage-capital-partners,/organization/gridpoint,2006-05-01
2557,/organization/velocity-interactive-group-2,/organization/filmloop,2006-05-01
39291,/organization/siemer-ventures,/organization/nine-star,2006-05-01
92380,/organization/gsr-ventures-management,/organization/aibo,2006-05-01
55433,/organization/infotech-ventures,/organization/exavio,2006-05-01
27186,/organization/garage-technology-ventures,/organization/filmloop,2006-05-01
82305,/organization/enspire-capital,/organization/exavio,2006-05-01
41852,/person/nick-pritzker,/organization/tesla-motors,2006-05-01
98860,/organization/battery-ventures,/organization/luminus-devices,2006-05-01
39957,/person/tom-ryan,/organization/qloud,2006-05-01
71675,/organization/amidzad-partners,/organization/powerset,2006-05-01
21871,/organization/velocity-interactive-group-2,/organization/exavio,2006-05-01
45047,/organization/frontier-management-group,/organization/ugobe,2006-05-01
51401,/person/ted-leonsis,/organization/qloud,2006-05-01
55885,/organization/trinity-ventures,/organization/photobucket,2006-05-01
51049,/organization/trident-capital,/organization/sphere,2006-05-01
105352,/organization/sequoia-capital,/organization/hayneedle,2006-05-01
26600,/organization/index-ventures,/organization/last-fm,2006-05-01
47147,/organization/lehman-brothers-venture-partners,/organization/meru-networks,2006-05-01
22067,/organization/gold-hill-capital,/organization/exavio,2006-05-01
84880,/person/jeffrey-s-skoll,/organization/tesla-motors,2006-05-01
73013,/organization/eastward-capital-partners,/organization/luminus-devices,2006-05-01
95202,/organization/new-atlantic-ventures,/organization/luminus-devices,2006-05-01
76411,/person/chris-sacca,/organization/photobucket,2006-05-01
76908,/person/larry-page,/organization/tesla-motors,2006-05-01
36442,/organization/celtic-house-venture-partners,/organization/cavendish-kinetics,2006-05-01
46998,/organization/sas-investors,/organization/lightspeed-audio-labs,2006-05-01
77935,/organization/oak-investment-partners,/organization/aibo,2006-05-01
20296,/organization/vantagepoint-capital-partners,/organization/exavio,2006-05-01
22172,/person/paul-vidich,/organization/qloud,2006-05-01
37636,/organization/google,/organization/tesla-motors,2006-05-01
5493,/organization/contango-capital-management,/organization/gridpoint,2006-05-01
17355,/organization/balderton-capital,/organization/bebo,2006-05-01
21653,/person/jim-bankoff,/organization/qloud,2006-05-01
54543,/organization/storm-ventures,/organization/affinitycircles,2006-05-01
52783,/organization/asiavest-partners,/organization/anchiva-systems,2006-05-01
42266,/organization/ceyuan-ventures,/organization/yicha-online,2006-05-01
19297,/organization/clarium-capital,/organization/cavendish-kinetics,2006-05-01
6305,/person/sergey-brin,/organization/tesla-motors,2006-05-01
72195,/organization/felicis-ventures,/organization/powerset,2006-05-01
12622,/organization/y-combinator,/organization/jamglue,2006-05-01
39727,/organization/mds-capital,/organization/kai-pharmaceuticals,2006-05-02
86794,/organization/galileo-partners,/organization/bi-sam-technologies,2006-05-02
75727,/organization/otc-asset-management,/organization/rvr-systems,2006-05-02
47415,/organization/investor-growth-capital,/organization/kai-pharmaceuticals,2006-05-02
97247,/organization/delphi-ventures,/organization/kai-pharmaceuticals,2006-05-02
24029,/organization/intersouth-partners,/organization/kai-pharmaceuticals,2006-05-02
4350,/organization/skyline-ventures,/organization/kai-pharmaceuticals,2006-05-02
42399,/organization/aberdare-ventures,/organization/kai-pharmaceuticals,2006-05-02
38078,/organization/interwest-partners,/organization/kai-pharmaceuticals,2006-05-02
8267,/organization/oak-investment-partners,/organization/wavestream,2006-05-02
16069,/organization/upfront-ventures,/organization/mobiclip-inc,2006-05-02
58292,/organization/alven-capital,/organization/bi-sam-technologies,2006-05-02
45803,/organization/palo-alto-venture-partners,/organization/nextance,2006-05-03
13399,/organization/onset-ventures,/organization/nextance,2006-05-03
81409,/organization/the-vertical-group,/organization/viacyte,2006-05-03
67258,/organization/bd-ventures,/organization/viacyte,2006-05-03
102305,/organization/headland-ventures,/organization/viacyte,2006-05-03
62817,/organization/lightspeed-venture-partners,/organization/nextance,2006-05-03
96084,/organization/el-dorado-ventures,/organization/nextance,2006-05-03
1403,/organization/dfj-portage-ventures,/organization/viacyte,2006-05-03
102742,/organization/oak-investment-partners,/organization/collabera,2006-05-04
44974,/organization/desjardins-venture-capital,/organization/spinlogic-technologies,2006-05-04
73521,/organization/summit-partners,/organization/mo-industries-holdings,2006-05-04
77231,/organization/gracenote,/organization/mog,2006-05-04
13216,/organization/asiatech-management,/organization/abazab,2006-05-05
26434,/organization/geneva-venture-partners,/organization/abazab,2006-05-05
56312,/organization/draper-fisher-jurvetson,/organization/abazab,2006-05-05
91254,/organization/dfj-frontier,/organization/abazab,2006-05-05
84939,/organization/advanced-equities,/organization/abazab,2006-05-05
9155,/organization/merlin-biosciences,/organization/onyvax,2006-05-08
96249,/organization/3i-group,/organization/combinature-biopharm,2006-05-08
2098,/organization/bc-brandenburg-capital,/organization/combinature-biopharm,2006-05-08
9542,/organization/asiatech-management,/organization/knowlent,2006-05-08
83659,/organization/alta-berkeley-venture-partners,/organization/onyvax,2006-05-08
70936,/organization/vision-capital,/organization/atempo,2006-05-08
74198,/organization/sr-one,/organization/onyvax,2006-05-08
82767,/organization/aurelia-private-equity,/organization/combinature-biopharm,2006-05-08
78004,/organization/incubic-venture-fund,/organization/knowlent,2006-05-08
25583,/organization/3i-group,/organization/onyvax,2006-05-08
74366,/organization/mb-venture-capital-fund,/organization/onyvax,2006-05-08
69827,/organization/texas-pacific-group,/organization/avidia,2006-05-09
15800,/organization/scottish-investment-bank,/organization/intrallect,2006-05-09
47801,/organization/alloy-ventures,/organization/avidia,2006-05-09
12619,/organization/venglobal-capital,/organization/auvitek-international,2006-05-09
100167,/organization/skyline-ventures,/organization/avidia,2006-05-09
35801,/organization/amgen,/organization/avidia,2006-05-09
44637,/organization/klm-capital-group,/organization/auvitek-international,2006-05-09
68411,/organization/medimmune-ventures,/organization/avidia,2006-05-09
6236,/organization/storm-ventures,/organization/auvitek-international,2006-05-09
49030,/organization/healthcare-ventures,/organization/avidia,2006-05-09
99386,/organization/scale-venture-partners,/organization/auvitek-international,2006-05-09
56599,/organization/morgenthaler-ventures,/organization/avidia,2006-05-09
29820,/organization/atrium-capital,/organization/incentive-logic,2006-05-09
25273,/organization/clydesdale-ventures,/organization/intrallect,2006-05-09
58621,/organization/abs-capital-partners,/organization/sourcemedical,2006-05-10
88150,/organization/arcapita-ventures,/organization/prenova,2006-05-10
7339,/organization/elm-ridge-capital-management,/organization/seven-networks,2006-05-10
92396,/organization/adara-venture-partners,/organization/loopup,2006-05-10
5715,/organization/rre-ventures,/organization/teja-technologies-2,2006-05-11
89897,/person/daniel-gutenberg,/organization/mobileye-vision-technologies,2006-05-11
79816,/organization/fibi-holding,/organization/mobileye-vision-technologies,2006-05-11
80626,/organization/delek-group,/organization/mobileye-vision-technologies,2006-05-11
80644,/organization/tallwood-venture-capital,/organization/teja-technologies-2,2006-05-11
41187,/organization/gandyr-group,/organization/mobileye-vision-technologies,2006-05-11
5607,/organization/pi-capital,/organization/million,2006-05-11
63998,/organization/institutional-venture-partners,/organization/markmonitor,2006-05-11
68797,/organization/oseo-innovation,/organization/skema,2006-05-11
26527,/organization/earlybird-venture-capital,/organization/yoggie-security-systems,2006-05-11
35200,/organization/limburgse-reconversie-maatschappij,/organization/ideaxis,2006-05-11
48547,/organization/black-river,/organization/markmonitor,2006-05-11
58110,/organization/foundation-capital,/organization/markmonitor,2006-05-11
26858,/organization/focus-ventures,/organization/markmonitor,2006-05-11
53694,/organization/glenrock-israel,/organization/mobileye-vision-technologies,2006-05-11
30650,/organization/smartforest-ventures,/organization/teja-technologies-2,2006-05-11
87251,/organization/mayfield-fund,/organization/teja-technologies-2,2006-05-11
28724,/organization/kleiner-perkins-caufield-byers,/organization/greatpoint-energy,2006-05-15
24032,/organization/spirit-capital-partners,/organization/asterion,2006-05-15
96739,/organization/techcolumbus-2,/organization/htp,2006-05-15
73608,/organization/artiman-ventures,/organization/sierra-design-automation,2006-05-15
12838,/organization/telesoft-partners,/organization/sierra-design-automation,2006-05-15
9597,/organization/evercore-partners,/organization/sierra-design-automation,2006-05-15
56283,/organization/khosla-ventures,/organization/greatpoint-energy,2006-05-15
100549,/organization/fusion-ip,/organization/asterion,2006-05-15
23144,/organization/soros-fund-management,/organization/sipex-corporation,2006-05-16
88726,/organization/brm-capital,/organization/pando-networks,2006-05-16
69990,/organization/marathon-asset-management,/organization/sipex-corporation,2006-05-16
82561,/organization/towerbrook-capital-partners,/organization/sipex-corporation,2006-05-16
14219,/organization/seven-spires-investment,/organization/radiation-watch,2006-05-16
48711,/organization/wheatley-partners,/organization/pando-networks,2006-05-16
63356,/organization/novartis-venture-fund,/organization/viron-therapeutics,2006-05-16
29430,/organization/seed-capital,/organization/celltrix,2006-05-16
96360,/organization/novo-a-s,/organization/celltrix,2006-05-16
26168,/organization/growthworks,/organization/d-wave-systems,2006-05-16
231,/organization/needham-capital-partners,/organization/sipex-corporation,2006-05-16
16852,/organization/canadian-medical-discoveries-fund,/organization/viron-therapeutics,2006-05-16
64440,/organization/alonim-investments,/organization/sipex-corporation,2006-05-16
29112,/organization/bdc-venture-capital,/organization/viron-therapeutics,2006-05-16
3083,/organization/trudell-medical,/organization/viron-therapeutics,2006-05-16
63015,/organization/growthworks,/organization/viron-therapeutics,2006-05-16
63884,/organization/heights-capital-management,/organization/sipex-corporation,2006-05-16
36311,/organization/amgen,/organization/viron-therapeutics,2006-05-16
50640,/organization/intel-capital,/organization/pando-networks,2006-05-16
90790,/organization/veritas-venture-partners,/organization/guardium,2006-05-17
66726,/organization/jk-b-capital,/organization/instantis,2006-05-17
31652,/organization/orbimed-advisors,/organization/macrogenics,2006-05-17
82030,/organization/nob-hill-capital-management,/organization/ninthdecimal,2006-05-17
2867,/organization/ascent-venture-partners,/organization/guardium,2006-05-17
10292,/organization/ace-management,/organization/nemoptic,2006-05-17
25440,/organization/argan-capital-advisors,/organization/mobileaware,2006-05-17
25286,/organization/mithra-ventures,/organization/macrogenics,2006-05-17
89254,/organization/cedar-fund,/organization/guardium,2006-05-17
83154,/organization/ufg-private-equity,/organization/nemoptic,2006-05-17
26199,/organization/ventech-capital,/organization/nemoptic,2006-05-17
24272,/organization/omnes-capital,/organization/nemoptic,2006-05-17
23661,/organization/us-venture-partners,/organization/instantis,2006-05-17
76531,/organization/alven-capital,/organization/nemoptic,2006-05-17
84847,/person/ryan-born,/organization/mediavast,2006-05-17
