,investor,company,invest_date
82681,/organization/bluestream-ventures,/organization/panta-systems,2005-05-01
20554,/organization/idg-capital-partners,/organization/search-million-culture,2005-05-01
59142,/organization/capricorn-venture-partners,/organization/onxeo,2005-05-01
97297,/organization/japan-asia-investment,/organization/inphase-technologies,2005-05-01
56573,/organization/dot-edu-ventures,/organization/panta-systems,2005-05-01
49120,/organization/auriga-partners,/organization/onxeo,2005-05-01
90629,/organization/groupe-siparex,/organization/onxeo,2005-05-01
84151,/organization/xange-private-equity,/organization/onxeo,2005-05-01
56842,/person/reid-hoffman,/organization/facebook,2005-05-01
13593,/organization/accel-partners,/organization/facebook,2005-05-01
77036,/organization/yasuda-enterprise-development,/organization/inphase-technologies,2005-05-01
18698,/organization/comventures,/organization/mixercast,2005-05-01
18554,/person/timothy-draper,/organization/mozy,2005-05-01
18221,/organization/enterprise-equity-limited,/organization/celtrak,2005-05-01
76150,/organization/nanotech-partners,/organization/inphase-technologies,2005-05-01
95461,/organization/acta-wireless,/organization/wavemetrix,2005-05-01
80327,/person/reid-hoffman,/organization/tiny-pictures,2005-05-01
86677,/person/joi-ito,/organization/tiny-pictures,2005-05-01
90660,/organization/epic-ventures,/organization/mozy,2005-05-01
9406,/organization/alps-information-technology-fund,/organization/inphase-technologies,2005-05-01
81964,/person/drew-major,/organization/mozy,2005-05-01
23634,/organization/matrix-partners-china,/organization/yuanpei-translation,2005-05-01
41312,/person/mark-pincus,/organization/facebook,2005-05-01
102592,/organization/enterprise-ireland,/organization/celtrak,2005-05-01
81574,/organization/seventure-partners,/organization/onxeo,2005-05-01
102168,/organization/avlar-bioventures,/organization/amura,2005-05-01
64136,/organization/alloy-ventures,/organization/netzentry,2005-05-02
18193,/organization/dka-capital,/organization/nsgene,2005-05-02
2736,/organization/karolinska-investment-fund,/organization/nsgene,2005-05-02
56153,/organization/vf-venture,/organization/nsgene,2005-05-02
71617,/organization/us-venture-partners,/organization/netzentry,2005-05-02
91984,/organization/ld-pensions,/organization/nsgene,2005-05-02
79207,/organization/neurosearch,/organization/nsgene,2005-05-02
6322,/organization/quest-management-nv,/organization/welcome-real-time,2005-05-03
67393,/organization/new-york-city-investment-fund,/organization/orchestra-corporation,2005-05-03
69800,/organization/constellation-ventures,/organization/orchestra-corporation,2005-05-03
87433,/organization/elderstreet-investments,/organization/edenbrook-limited,2005-05-03
6123,/organization/doughty-hanson-technology-ventures,/organization/orchestra-corporation,2005-05-03
57167,/organization/goldman-sachs,/organization/orchestra-corporation,2005-05-03
91098,/organization/rre-ventures,/organization/orchestra-corporation,2005-05-03
81607,/organization/paladin-capital-group,/organization/orchestra-corporation,2005-05-03
78005,/organization/quest-for-growth,/organization/welcome-real-time,2005-05-03
15437,/organization/3i-group,/organization/mindjet,2005-05-03
79066,/organization/benchmark,/organization/orchestra-corporation,2005-05-03
53659,/organization/river-cities-capital,/organization/isd-corporation,2005-05-04
9244,/organization/austin-ventures,/organization/worksoft,2005-05-04
25422,/organization/walden-israel-venture-capital,/organization/cognitens,2005-05-04
37245,/organization/docor-international-management,/organization/cognitens,2005-05-04
68980,/organization/nationwide-mutual-capital,/organization/isd-corporation,2005-05-04
15836,/organization/crescendo-ventures,/organization/worksoft,2005-05-04
89631,/organization/foresight-group,/organization/nanotecture,2005-05-04
84373,/organization/clal-industries-and-investments-cii,/organization/cognitens,2005-05-04
61098,/organization/artemis,/organization/nanotecture,2005-05-04
36400,/organization/vertex-venture-capital,/organization/cognitens,2005-05-04
21115,/organization/yozma-venture-capital,/organization/cognitens,2005-05-04
84067,/organization/prism-capital-corporation,/organization/isd-corporation,2005-05-04
34730,/organization/pitango-venture-capital,/organization/cognitens,2005-05-04
1291,/organization/summit-partners,/organization/tivoli-audio,2005-05-04
49297,/organization/quester-capital,/organization/nanotecture,2005-05-04
6836,/organization/investment-arm,/organization/isd-corporation,2005-05-04
31884,/organization/top-technology-ventures,/organization/nanotecture,2005-05-04
55962,/organization/the-challenge-funds,/organization/cognitens,2005-05-04
95647,/organization/sas-investors,/organization/tacit-networks,2005-05-05
58639,/organization/chevron-technology-ventures,/organization/tacit-networks,2005-05-05
101864,/organization/j-p-morgan-securities-inc,/organization/tacit-networks,2005-05-05
101779,/organization/gefinor-capital,/organization/zeewaves,2005-05-05
418,/organization/brocade-communications-systems,/organization/tacit-networks,2005-05-05
4787,/organization/rre-ventures,/organization/tacit-networks,2005-05-05
73069,/organization/canaan-partners,/organization/tacit-networks,2005-05-05
44644,/organization/star-ventures,/organization/entrisphere,2005-05-09
43510,/organization/university-venture-fund,/organization/omniture,2005-05-09
3865,/organization/ontario-teachers-pension-plan,/organization/entrisphere,2005-05-09
48272,/organization/bdc-venture-capital,/organization/liquid-computing,2005-05-09
99060,/organization/cdp-capital-technology-ventures,/organization/entrisphere,2005-05-09
103434,/organization/accel-partners,/organization/entrisphere,2005-05-09
65044,/organization/gemini-israel-funds,/organization/outsmart,2005-05-09
78618,/organization/vengrowth-asset-management,/organization/liquid-computing,2005-05-09
55054,/organization/accel-partners,/organization/outsmart,2005-05-09
78475,/organization/vantagepoint-capital-partners,/organization/entrisphere,2005-05-09
15663,/organization/magma-venture-partners,/organization/outsmart,2005-05-09
18287,/organization/el-dorado-ventures,/organization/entrisphere,2005-05-09
31406,/organization/crosspoint-venture-partners,/organization/entrisphere,2005-05-09
24930,/organization/benchmark,/organization/entrisphere,2005-05-09
11491,/organization/arcturus-capital,/organization/novariant,2005-05-10
69008,/organization/warburg-pincus,/organization/zetera,2005-05-10
11294,/organization/adobe-ventures,/organization/arcot-systems,2005-05-10
75390,/organization/argonaut-private-equity,/organization/novariant,2005-05-10
63944,/organization/wi-harper-group,/organization/zetera,2005-05-10
54075,/organization/clearstone-venture-partners,/organization/novariant,2005-05-10
40693,/organization/invesco-perpetual,/organization/arcot-systems,2005-05-10
65439,/organization/sand-hill-capital,/organization/adchemy,2005-05-10
79464,/organization/yasuda-ventures,/organization/novariant,2005-05-10
12865,/person/josh-kopelman,/organization/adchemy,2005-05-10
88811,/organization/cx-venture-group,/organization/cellerant-therapeutics,2005-05-11
50909,/organization/novel-bioventures,/organization/cellerant-therapeutics,2005-05-11
81800,/organization/mpm-capital,/organization/cellerant-therapeutics,2005-05-11
14540,/organization/new-atlantic-ventures,/organization/velox-semiconductor,2005-05-11
47549,/organization/pequot-capital,/organization/duck-creek-technologies,2005-05-11
60901,/organization/sas-investors,/organization/velox-semiconductor,2005-05-11
104714,/organization/red-abbey-venture-partners,/organization/anacor-pharmaceutical,2005-05-11
47775,/organization/dcm,/organization/velox-semiconductor,2005-05-11
93714,/organization/covington-capital,/organization/agile-systems,2005-05-12
14176,/organization/best-funds,/organization/agile-systems,2005-05-12
72638,/organization/roynat-capital,/organization/agile-systems,2005-05-12
21365,/organization/shea-ventures,/organization/aktino,2005-05-12
70706,/organization/vspring-capital,/organization/cymphonix,2005-05-12
65250,/organization/rbc-capital-markets,/organization/agile-systems,2005-05-12
24467,/organization/expansion-capital-partners,/organization/agile-systems,2005-05-12
101319,/organization/huntington-capital,/organization/aktino,2005-05-12
12428,/organization/prospector-equity-capital,/organization/cymphonix,2005-05-12
94303,/organization/vision-capital,/organization/chipidea-microelectrnica,2005-05-13
75760,/organization/sls-venture,/organization/biopheresis,2005-05-13
39057,/organization/pequot-capital,/organization/klokwork,2005-05-13
54150,/organization/emertec-gestion,/organization/edxact,2005-05-13
92143,/organization/kennet-venture-partners,/organization/chipidea-microelectrnica,2005-05-13
102584,/organization/mobius-venture-capital,/organization/klokwork,2005-05-13
82783,/organization/firstventury-equity,/organization/biopheresis,2005-05-13
83635,/organization/us-venture-partners,/organization/klokwork,2005-05-13
28945,/organization/i-source-gestion,/organization/edxact,2005-05-13
33747,/organization/cisco,/organization/klokwork,2005-05-13
40808,/organization/bcp-capital,/organization/chipidea-microelectrnica,2005-05-13
19608,/person/halsey-minor,/organization/leveragesoftware,2005-05-14
12118,/person/john-stanton,/organization/leveragesoftware,2005-05-14
80502,/organization/concord-ventures,/organization/whole-optics,2005-05-15
67888,/organization/carmel-ventures,/organization/whole-optics,2005-05-15
7369,/organization/infinity-equity,/organization/whole-optics,2005-05-15
58804,/organization/palo-alto-investors,/organization/skypilot-networks,2005-05-16
33939,/organization/alloy-ventures,/organization/ipextreme,2005-05-16
62754,/organization/nexit-ventures,/organization/skypilot-networks,2005-05-16
3323,/organization/dcm,/organization/fastmobile,2005-05-16
38878,/organization/smartforest-ventures,/organization/ipextreme,2005-05-16
2875,/organization/selby-venture-partners,/organization/skypilot-networks,2005-05-16
84427,/organization/saif-partners,/organization/skypilot-networks,2005-05-16
86534,/organization/leo-capital-holdings,/organization/fastmobile,2005-05-16
8653,/organization/walden-international,/organization/fastmobile,2005-05-16
42699,/organization/invesco-perpetual,/organization/skypilot-networks,2005-05-16
47,/organization/ws-investments,/organization/fidelis-security-systems,2005-05-16
49921,/organization/maryland-department-of-business-and-economic-development,/organization/fidelis-security-systems,2005-05-16
80528,/organization/globespan-capital-partners,/organization/sendia,2005-05-17
12771,/organization/trident-capital,/organization/arantech,2005-05-17
33460,/organization/ericsson,/organization/arantech,2005-05-17
